Era,Validator,EraPoints,TotalStake,OwnStake,NominatedStake,NomCount,PageCount,CommissionRate,Blocked,CommissionEarned,OwnReward,TotalReward
24,5F4b5PpNDuxDYDjKXMaBy8t5pekY7bFB538huc3ZESrryGcV,620,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.1,False,200.077849317778578309904016597,1800.70064386000709372361863433,2000.77849317778567203352265093
24,5GTRgqTxHzTbxZu5gkF1T8ufbt1CsAUNHL7AcwUB16JFmPNP,740,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.01,False,23.8802594347026013515531565507,2364.14568403555748409298651397,2388.02594347026008544453967052
24,5F7ckS72TB3ftao2BMWxM2YcAAM9WD7tGnwbXWreUtn2t42f,780,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.05,False,125.855421345054275536988622405,2391.25300555603109547519727452,2517.10842690108537101218589692
24,5GRYGMvx3QfTmnRNCWhG9MBoW5yE3xEFwNYMdiSz29xA9D4p,580,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.05,False,93.5848004873480485731591950203,1778.11120925961281899002444938,1871.69600974696086756318364440
24,5F9hy7jSusSdiA9H1jnUiuPJJBQSUYKGeNfkEQc9RhtsiHLQ,760,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.1,False,245.256718518567286437319070539,2207.31046666710544179104371319,2452.56718518567272822836278373
24,5FcRWTKz8ZjabADtvy2Lz9zVw94ot7bESNBDT4ZBYqHZG8rj,480,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.1,False,154.898980116989870182488962655,1394.09082105290874565619355548,1548.98980116989861583868251814
24,5FhDUhox7nFozXR4bnic8n4n7mT8dYEgGoxQQA9rDP813eLZ,840,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.1,False,271.073215204732248764490323651,2439.65893684259008840455047313,2710.73215204732233716904079678
24,5C869t2dWzmmYkE8NT1oocuEEdwqNnAm2XhvnuHcavNUcTTT,640,100000.02281736541454508,100000.02281736541454508,0E-17,0,0,0.01,False,20.6531973489319811726179570840,2044.66653754426609309607419711,2065.31973489319807426869215419
25,5ESFX6vCcR4vRieHdPYEUi3MKDyNs9FXhhHWgYhJErCoeas7,620,214888.50643705194106925,203838.506437052187757871,11049.999999999753311379,1,1,0.05,False,100.358235478503788957536453756,1808.75464299057452824526879896,1909.11287846907831720280525272
25,5CXVnAHFCt4m3LcwLzjcT3mdiQjnxJ5PA2ytZ8aD91DxKMic,900,201010.099999999584180182,199999.999999999843763928,1010.099999999740416254,1,1,0.0,False,0E-26,2898.98486823438625491560243681,2898.98486823438625491560243681
25,5DFAJjy18Rb12MCPr9NrVqnEJiCkMAnoHgE2Gixr5KDsoLGP,940,200999.999999999538618173,199999.999999999843763928,999.999999999694854245,1,1,0.0,False,0E-26,3027.98078477912656607069612272,3027.98078477912656607069612272
25,5G961Rr3p9CdaLfdRUDb5XexmSTtgDECx4ErEZPn2zPPeaH7,740,200999.999999999538618173,199999.999999999843763928,999.999999999694854245,1,1,0.0,False,0E-26,2383.72955397505740990509743175,2383.72955397505740990509743175
25,5F94b3JvoD2pq9m3bgyn3M2tcUA7WW1M3uck4yBYPNZUZmce,780,200500.007629510560003198,199999.999999999843763928,500.007629510716239270,1,1,0.0,False,0E-26,2518.84548932543999816541906725,2518.84548932543999816541906725
25,5E9WFrdJgeP46qPEr6VL6y9agscxm4Gf78vqiuQnAftekN3R,760,200499.992370488822378903,199999.999999999843763928,499.992370488978614975,1,1,0.0,False,0E-26,2454.25989432892996494612405964,2454.25989432892996494612405964
25,5DhHJyY2PojTiZ1Qm4F8RuzKEHYYWsEJDoXDakPcVMqPkfsE,680,199999.999999999843763928,199999.999999999843763928,0E-18,0,0,0.0,False,0E-26,2201.40645565750212794920284234,2201.40645565750212794920284234
25,5H1M3avPbU5gGUBQJBqqzBJecy2kVPRK9nGbbgjho5Y4BA8Y,740,199999.999999999843763928,199999.999999999843763928,0E-18,0,0,0.0,False,0E-26,2395.64820174492906934046415683,2395.64820174492906934046415683
25,5D814dkZGy3ra2xtX7tAtXenhTvBH1SZuVEs1y3VyvvZW6ko,680,199999.999999999843763928,199999.999999999843763928,0E-18,0,0,0.0,False,0E-26,2201.40645565750212794920284234,2201.40645565750212794920284234
25,5FA9ek9vqQb6tn7EZJijSFXpPgpLzGisd92mk5Yffo8uuSYe,680,175374.986396904527472558,165312.654050717377633851,10062.332346187149838707,1,1,0.1,False,220.140645565750225015180952381,1867.58850948651116069718192528,2087.72915505226138571236287766
25,5HnRBjpJagMGpGkTXnJECQbPvDbhGEWCAb8sGZJAXcHN2PtH,760,153750.285226029055537111,153750.285226029055537111,0E-18,0,0,0.05,False,123.019772522036893280087966379,2337.37567791870083574228742309,2460.39545044073772902237538947
25,5FnGxs6MJL6hecQ1grabi4rnitrb3VMTuV4qBPm1EpkbyJSh,840,151439.099999999196119719,141439.099999999530036424,9999.999999999666083295,1,1,0.01,False,27.1938444522397338670410838463,2514.41678933389105818032827830,2541.61063378613079204736936215
25,5DUyG5mzQaY6bk2ud8a8imKnSfPZNvNSfMkJ9g9DFmr7VzVQ,560,142900.519688466006775917,142900.519688466006775917,0E-18,0,0,0.1,False,181.292296348264906756326672229,1631.63066713438406016949925355,1812.92296348264896692582592578
25,5DRVgdS8AqAx1yXCyt5joopY5uZjDeuRnociBNCz77gxeLBd,840,137038.119999999586438602,137038.119999999586438602,0E-18,0,0,0.0,False,0E-26,2719.38444522397333009554793660,2719.38444522397333009554793660
25,5CDUWzXiaes6tvidLa4YXxLWiPTCeWmMrsfFrHiQBDHc1noV,940,135972.849726848711180609,135972.849726848711180609,0E-18,0,0,0.01,False,30.4312068870301765419830650346,3012.68948181598741430864865134,3043.12068870301759085063171637
25,5DZXzhW3WSXvnTF2zm3RGqEmYLixCnBXyMCWG7J9tJMpXJh9,820,135190.958181408887536609,135190.958181408887536609,0E-18,0,0,0.01,False,26.5463719652816472567437428419,2628.09082456288302315689296113,2654.63719652816467041363670397
25,5FKyEmmE9vzdM4nUVZfTDBumARbAjwTTvTqod679HxukzzuB,540,134516.927444469751917305,134516.927444469751917305,0E-18,0,0,0.01,False,17.4817571478684010304875021988,1730.69395763897166562704528680,1748.17571478684006665753278900
25,5HHRQtihvwzxprubLSht6AgYsozzZqEFuhzvCNLb2ckLMZ2X,820,131039.456473018132841371,121039.456473018466758076,9999.999999999666083295,1,1,0.01,False,26.5463719652816472567437428419,2427.53361108696051916014836412,2454.07998305224216641689210696
25,5Ecd1D9UkvfXR7Wpqztpx1arxSV3V52myBg8nT4kJsMUifm6,740,127398.589009135152327718,127398.589009135152327718,0E-18,0,0,0.01,False,23.9564820174492911920991026581,2371.69171972747977814836505417,2395.64820174492906934046415683
25,5HeF5TmM72YnZbiUjXjnvp6wfk4c6tUcRHbaGwqpQG5CpGbY,900,127336.271664535131425244,127336.271664535131425244,0E-18,0,0,0.01,False,29.1362619131140033213883830257,2884.48992939828626816542086807,2913.62619131140027148680925110
25,5GNuHiHL896vuA7CtqYFJZjdHXtdfGKEwADPuCKsZQ2btrA6,800,121789.160412254479654701,121789.160412254479654701,0E-18,0,0,0.05,False,129.494497391617783666336711474,2460.39545044073774589262495157,2589.88994783235552955896166304
25,5EAHnu95tiZ5GgPgLk2sCHXPYbWS2RgKzHyS73538dZaf4ck,660,120683.541945794454598826,120683.541945794454598826,0E-18,0,0,0.01,False,21.3665920696169351274544624744,2115.29261489207653313983714723,2136.65920696169346826729160970
25,5HNfw9WFPps4qFQgtd3Mj6nUefFuZtzqqebSrLGV4tGCgVYw,560,119643.516550406120584509,119643.516550406120584509,0E-18,0,0,0.04,False,72.5169185393059601865946489788,1740.40604494334300673923127680,1812.92296348264896692582592578
25,5DXcShG6VQf4A2PTqYZfm4HWcftxD1ZVKzvSYJNh87AsaCrm,840,119337.099999999594652504,119337.099999999594652504,0E-18,0,0,0.1,False,271.938444522397348105170913136,2447.44600070157598199037702346,2719.38444522397333009554793660
25,5GDyjMLL8x3jY2b3ZKAzjBLNiEfN6ZuEMyoFvhdEfpELKzrJ,920,118104.702610159255642016,118104.702610159255642016,0E-18,0,0,0.01,False,29.7837344000720899316857240302,2948.58970560713684123703475971,2978.37344000720893116872048374
25,5HR1vD9TkqkorYxdiTJ2CpEYmwbep7gjAMb1s9nNfy9UbSff,1020,117067.262456496100777234,117067.262456496100777234,0E-18,0,0,0.01,False,33.0210968348625326066277052184,3269.08858665139065931717655829,3302.10968348625319192380426351
25,5HBbxYfaChrez7GHGnAkVgifrFZ2gHXA64LLcdNPvNVbc3MQ,800,116773.710927343021254574,106573.71092734341620043,10199.999999999605054144,1,1,0.01,False,25.8988994783235558347187637545,2340.03046265780097007743644197,2365.92936213612452591215520572
25,5Hn9y8YUvDfWiNnmre34AXP2kj2p2sKSULBTqLbgD3TvnpwQ,800,116306.491244689011547383,116306.491244689011547383,0E-18,0,0,0.11,False,284.887894261559109689163508599,2305.00205357079641986979815444,2589.88994783235552955896166304
25,5GWboMJM1ptSPuwEm9MJVdumJ5HvhaBdsNvAxCyf7JgsFGKB,640,116032.534703055394172427,116032.534703055394172427,0E-18,0,0,0.01,False,20.7191195826588461112933024285,2051.19283868322572188770517049,2071.91195826588456799899847292
25,5FHm2wt7J6kHbWiBvXxgQCPfydZwZPZHzgHRNp92q5Pb7Rog,800,114123.986681334441886185,114123.986681334441886185,0E-18,0,0,0.01,False,25.8988994783235558347187637545,2563.99104835403197372424289929,2589.88994783235552955896166304
25,5E2ahdQ2ZcFLvHcy1V1VfacRXztuTYkzWZq2gub83GZoWn6b,640,114057.989892957892107711,114057.989892957892107711,0E-18,0,0,0.05,False,103.595597913294234150660826303,1968.31636035259033384833764662,2071.91195826588456799899847292
25,5DZUvVsx7wRn4MdCp4wmGiPxocRmgp5JMaHxeQ67eJB7BAqe,660,113755.885258695128272479,113755.885258695128272479,0E-18,0,0,0.05,False,106.832960348084679343785198850,2029.82624661360878892350641085,2136.65920696169346826729160970
25,5CFQsx2tNrKyueiJMhWd1GrrHDjastJhdYULSf6UNB3bwjmF,780,113723.059082395060626855,113723.059082395060626855,0E-18,0,0,0.06,False,151.508561948192806585679895733,2373.63413718835406329137053467,2525.14269913654686987705043040
25,5HDoukBgykAzDoKi3bTtSF3uimhtv3oMhStKubWrezq9rVQ5,860,113467.779968573188069701,113467.779968573188069701,0E-18,0,0,0.1,False,278.413169391978262550057848645,2505.71852452780420840016512888,2784.13169391978247095022297752
25,5FxhfzVm7Dcckz12G28NzwKZSKti5sznUXVxBDG9FwatxrLa,940,113161.343950128528437685,113161.343950128528437685,0E-18,0,0,0.01,False,30.4312068870301765419830650346,3012.68948181598741430864865134,3043.12068870301759085063171637
25,5G8ovoDUebMfSFTfLg9GvnGa2KyrSaUbEJR9QEdaHmgKwPKy,780,113038.999999999967764456,113038.999999999967764456,0E-18,0,0,0.05,False,126.257134956827350502531434134,2398.88556417971951937451899627,2525.14269913654686987705043040
25,5FxUF3k3dcLE1npiWgxEjUkv3zUA4QgfQJiAm5AeMrd8Y8KW,660,112269.611170960399444227,112269.611170960399444227,0E-18,0,0,0.06,False,128.199552417701603351701001890,2008.45965454399186491559060781,2136.65920696169346826729160970
25,5CVLYEzRxT7E67658uF2UhoeXAbbZYNiSHtdPsw2KtBwmbRY,820,112037.999999999515021461,102037.999999999848938166,9999.999999999666083295,1,1,0.01,False,26.5463719652816472567437428419,2393.51944480219409234569141886,2420.06581676747573960243516170
25,5D5dTdfs3d3fpn4DSUC6fE269b4kgVbdcrVsXuJ2XSmm96i6,720,110166.278205003458282142,110166.278205003458282142,0E-18,0,0,0.1,False,233.090095304912005787678442570,2097.81085774420792269811067334,2330.90095304911992848578911591
25,5HpS9MnYR4QRTFPjJ1K3tgiEuhjnbiHdvFH7eZb1nd9Svz7C,700,109546.852393342489851941,109546.852393342489851941,0E-18,0,0,0.01,False,22.6615370435331131597767825663,2243.49216730977815564410110070,2266.15370435331126880387788327
25,5DU3Xx6y8uXZuQaR1mq5WyX2STqyncbzvswtMekYCTsV4VUd,900,108999.999999999893111014,108999.999999999893111014,0E-18,0,0,0.01,False,29.1362619131140033213883830257,2884.48992939828626816542086807,2913.62619131140027148680925110
25,5DcYqqXJ1Vx4hMCFiKJHkvQLQRAb7sN4FafEfLkMzAAU6BDT,740,108947.612418091893410259,108947.612418091893410259,0E-18,0,0,0.01,False,23.9564820174492911920991026581,2371.69171972747977814836505417,2395.64820174492906934046415683
25,5HMhBt8H1V2V4Hp7xxLv3k12mfsLKMp8cjqqhjb4F5QnrdDR,680,108676.482348775267033854,108676.482348775267033854,0E-18,0,0,0.05,False,110.070322782875112507590476191,2091.33613287462701544161236615,2201.40645565750212794920284234
25,5CB47Yd6wEgs2Q2rZoVw7YHE9khNVo4hM7HgH3AjUmjVHwvB,840,108569.6079942951470157,108569.6079942951470157,0E-16,0,0,0.02,False,54.3876889044794677340821676927,2664.99675631949386236146576891,2719.38444522397333009554793660
25,5DnhW5G31b8pCPpHrFHtrKNt437ucgA7CfNttY8J94vLZ1Aq,700,108490.648174621317345748,108490.648174621317345748,0E-18,0,0,0.05,False,113.307685217665569730033943945,2152.84601913564569907384393932,2266.15370435331126880387788326
25,5E2c4Wj7aeE4ENFGr8RBLz81yQzNyuzF8ZvnyWY9Y6Ps7BMk,680,107454.97349874788425251,107454.97349874788425251,0E-17,0,0,0.05,False,110.070322782875112507590476191,2091.33613287462701544161236615,2201.40645565750212794920284234
25,5EnzHF5SXRjxbwkequb92nuQxuYNktbLKvvGdPK4ZGuFpASg,860,107243.424125932128709782,107243.424125932128709782,0E-18,0,0,0.01,False,27.8413169391978252890660629337,2756.29037698058464566115691460,2784.13169391978247095022297753
25,5Ev679fh7JWAmNb6kHD1nKHefxVh5bQAm1CVBNYFvtZGQkbR,740,107037.999999999953733898,107037.999999999953733898,0E-18,0,0,0.1,False,239.564820174492920232565378078,2156.08338157043614910789877875,2395.64820174492906934046415683
25,5GwzofkQvz6dtrEfHpoxN9jzpEj39RJehmzNyBYDj1GEBEDj,480,105724.797316329354760579,105724.797316329354760579,0E-18,0,0,0.0,False,0E-26,1553.93396869941336585265337865,1553.93396869941336585265337865
25,5DRejNyGhTZzYtnee4hzutcRhdR417D11S2wHrj1wutiysFQ,920,105652.764286524619236655,105652.764286524619236655,0E-18,0,0,0.01,False,29.7837344000720899316857240302,2948.58970560713684123703475971,2978.37344000720893116872048374
25,5HTkThSZvwNZW2mQ8BSU6hvyuJ1VUs9qfmwc8MssCBXJLPyQ,800,105392.786676744992610724,105392.786676744992610724,0E-18,0,0,0.05,False,129.494497391617783666336711474,2460.39545044073774589262495157,2589.88994783235552955896166304
25,5GRanLwsh7rCNuFFJoS28vC23QpwzjD3rmU1yBUoe3UMnUZx,920,105051.918963742133576338,105051.918963742133576338,0E-18,0,0,0.01,False,29.7837344000720899316857240302,2948.58970560713684123703475971,2978.37344000720893116872048374
25,5CwTYYLYshoiXaG4gk11R5t4MtJtbWqks6Gost8vRgV1g96i,700,105034.999999999377375496,100034.999999999816087933,4999.999999999561287563,1,1,0.02,False,45.3230740870662263195535651326,2115.11203026310021714615567176,2160.43510435016644346570923689
25,5H6c2xkW1e5Hfvj6p1xLePuSXmU7AGoDT6rjvY2ctpVzEhg3,620,104235.999999999835872681,104235.999999999835872681,0E-18,0,0,0.01,False,20.0716470957007570951321423825,1987.09306247437491063557319375,2007.16470957007566773070533613
25,5CMYNYi5JqzD1FKsLHxzbnwDwo6mdwcbxBSKzHH4cCFEhVkm,840,104208.482383865050398702,104208.482383865050398702,0E-18,0,0,0.05,False,135.969222261198674052585456568,2583.41522296277465604296248003,2719.38444522397333009554793660
25,5GHoLpL11hEmMwnxsBjnKkRwAGQZrKMxZipMaCpjQLLn6sj4,680,103438.199999999573311859,103438.199999999573311859,0E-18,0,0,0.01,False,22.0140645565750217377518034789,2179.39239110092710621145103886,2201.40645565750212794920284234
25,5EcfHk5uUciYxc82ek38myfc3yfdA71US2UChqP56GYiBvDo,620,103029.99999999945927227,103029.99999999945927227,0E-17,0,0,0.1,False,200.716470957007577915072907512,1806.44823861306808981563242862,2007.16470957007566773070533613
25,5EPFy9BuNHMEKZkxCqdogXzYukMhN5QVnCCBr4YHKrMK32p6,740,102942.681060100858386189,102942.681060100858386189,0E-18,0,0,0.01,False,23.9564820174492911920991026581,2371.69171972747977814836505417,2395.64820174492906934046415683
25,5GzePyU3nHcuWoL7LoWosnKmEHuG58BMyWrokQJsX5yN56sQ,760,102577.338481209792896523,102577.338481209792896523,0E-18,0,0,0.05,False,123.019772522036893280087966379,2337.37567791870083574228742309,2460.39545044073772902237538947
25,5D4mncFhjdNDCQimnGnV73dFWWuoGGerpFwHF8j4VinMRVs8,800,102548.814090568310309349,102548.814090568310309349,0E-18,0,0,0.01,False,25.8988994783235558347187637545,2563.99104835403197372424289929,2589.88994783235552955896166304
25,5EPLmyJNNC3pJPexXaejEgZRHfXgzJFnAkPoT7j4iAnftskz,780,102515.999999999599811943,102515.999999999599811943,0E-18,0,0,0.02,False,50.5028539827309384488428455001,2474.63984515381593142820758490,2525.14269913654686987705043040
25,5DfGLfnvyjUSRV98vA6yX5yrMYtwghdhWy1Aie4KvFiHNPiP,600,102512.252836486811301541,102512.252836486811301541,0E-18,0,0,0.1,False,194.241746087426687528824162418,1748.17571478684007993358803693,1942.41746087426676746241219935
25,5EnfMazxpQJzpqJ91Pwss6zibJ1Zae1ujY5oYSR2RuVjpLzB,740,102114.739245313216406315,102114.739245313216406315,0E-18,0,0,0.05,False,119.782410087246460116282689039,2275.86579165768260922418146779,2395.64820174492906934046415683
25,5EykgS719SnRW1xPnUswwwVsGpoW3K7snDBM6acRyK628Hc5,720,101533.396943585120703406,101533.396943585120703406,0E-18,0,0,0.03,False,69.9270285914735952667537672814,2260.97392445764633321903534863,2330.90095304911992848578911591
25,5EFTSpRN2nMZDLjkniBYdmMxquMNm5CLVsrX2V3HHue6QFFF,840,100214.42977035169213061,100032.99999999993083494,181.42977035176129567,1,1,0.05,False,135.969222261198674052585456568,2578.73816765547551511462023518,2714.70738991667418916720569175
25,5CQ2uKse6WeTvtyzzmLfwgCoBmqHpUCe1pTqvbYU3zi11tpo,720,100214.373998626711193347,99999.999999999921881964,214.373998626789311383,1,1,0.03,False,69.9270285914735952667537672814,2256.13735260036434365851471621,2326.06438119183793892526848349
25,5FeZ9qQcknWLexEuo3nXXERcXNzmxQDgF4kG5e2foDCXvXwz,720,100214.373998626167685178,99999.999999999921881964,214.373998626245803214,1,1,0.05,False,116.545047652456002893839221285,2209.61905667047189898687640639,2326.16410432292790188071562768
25,5GzpMhmk7o4WfJzmm5DxGTmiioTScQbeUdC2Que5ZfnH511g,860,100214.351619545236625111,100008.873630684422174612,205.477988860814450499,1,1,0.01,False,27.8413169391978252890660629337,2750.63892093436374102347656510,2778.48023787356156631254262803
25,5E7RvG9HW1jdYRYXTUKnMNC1wpip5M4gb4x5L33JJWkgwpCj,720,100214.344243533915194845,100029.999999999831201366,184.344243534083993479,1,1,0.1,False,233.090095304912005787678442570,2093.95193556527647680704520427,2327.04203087018848259472364684
25,5DaECXdWXHxwnRurRE9PisuXt8mu2QE1k3AxMVeToYpS41mi,680,100099.999999999619613304,100099.999999999619613304,0E-18,0,0,0.0,False,0E-26,2201.40645565750212794920284234,2201.40645565750212794920284234
25,5G6Zhgm59oujA5UW8wMu4XHFP59uenjC2xp1zshyrWVa638J,640,100039.870100591922613398,100039.870100591922613398,0E-18,0,0,0.1,False,207.191195826588468301321652607,1864.72076243929609969767682031,2071.91195826588456799899847292
25,5DqMavSQikX9eMzwHKiC8xS6VWB2yCd5gGQuQq7KheM2Mgc7,840,100038.999998999531562959,100038.999998999531562959,0E-18,0,0,0.05,False,135.969222261198674052585456568,2583.41522296277465604296248003,2719.38444522397333009554793660
25,5CZkrGJv2pwQq5ZMqBxEMXyx6M8cfrDAudoLquSdwu83GM5d,800,100031.999999999716454359,100031.999999999716454359,0E-18,0,0,0.06,False,155.393396869941326022826797125,2434.49655096241420353613486592,2589.88994783235552955896166304
25,5FxvyuiNaV9YzjmENcFtUw9YNGnUnYfTyGmSTCnBLjRYmxYP,500,100029.999999999831201366,100029.999999999831201366,0E-18,0,0,0.07,False,113.307685217665569411049198564,1505.37353217755669670989731688,1618.68121739522226612094651544
25,5CaFHu8xYG6VgAaHcJvyw9kVS2bp5MzduxYysQuMyo28pR5R,700,100029.999999999831201366,100029.999999999831201366,0E-18,0,0,0.05,False,113.307685217665569730033943945,2152.84601913564569907384393932,2266.15370435331126880387788326
25,5FphMk7DhSdq7jXsQCVQthw7XTiCWxdA9ZS6V43rKeJzvya9,580,100019.999999999861428232,100019.999999999861428232,0E-18,0,0,0.05,False,93.8835106089228985712877086618,1783.78670156953496862283135391,1877.67021217845786719411906257
25,5DvoL2BNoSm7wRt2tfZ6WW5QFrxm68GLv5SCrPQ4JBLjbvpL,780,100019.999999999861428232,100019.999999999861428232,0E-18,0,0,0.05,False,126.257134956827350502531434134,2398.88556417971951937451899627,2525.14269913654686987705043040
25,5Cfkqakueovvv64QSR3b4GX3JMbzdXLbDQgmLBWWmEb9JkzN,860,100019.999999999861428232,100019.999999999861428232,0E-18,0,0,0.11,False,306.254486331176073350028082617,2477.87720758860639760019489491,2784.13169391978247095022297753
25,5H9MkZcakkxRbtPzq33iKfzrJPQir4rL96yDM1nCq9A4jTPr,800,100015.999999999547414077,100015.999999999547414077,0E-18,0,0,0.01,False,25.8988994783235558347187637545,2563.99104835403197372424289929,2589.88994783235552955896166304
25,5EkiKnePhH8cUVtJEBwEBz2kPrkCbBLw9kHJrQYj77efNk7K,840,100009.999999999891655098,100009.999999999891655098,0E-18,0,0,0.1,False,271.938444522397348105170913136,2447.44600070157598199037702346,2719.38444522397333009554793660
25,5HeG34ZnpqcYCRbVZcesUwoM8Z4UCQrKJHiWHf7vQ86KmD1A,700,100009.999998999836624138,100009.999998999836624138,0E-18,0,0,0.01,False,22.6615370435331131597767825663,2243.49216730977815564410110070,2266.15370435331126880387788327
25,5CFsdp5wbk4C7htRvNq8VgmUxHLnYUnf2DaWoSPyTuApRqtQ,800,100008.999999999677274517,100008.999999999677274517,0E-18,0,0,0.01,False,25.8988994783235558347187637545,2563.99104835403197372424289929,2589.88994783235552955896166304
25,5DjrTRayrs2s5RCQk4PzEgj49j72tBUk4R9dEaJw83MWh9vn,660,100004.999999999906768531,100004.999999999906768531,0E-18,0,0,0.05,False,106.832960348084679343785198850,2029.82624661360878892350641085,2136.65920696169346826729160970
25,5EEdYc6osxHxqnYtpzTuLoYdGwUiQFoYENuk3eKizRsq9K1P,520,100003.99999999969238795,100003.99999999969238795,0E-17,0,0,0.0,False,0E-26,1683.42846609103116638923965222,1683.42846609103116638923965222
25,5DV2JzUUAwZmki7252RHG2iTUopagA7qXMhn1XfPMRef5AnF,700,100001.999999999807134957,100001.999999999807134957,0E-18,0,0,0.01,False,22.6615370435331131597767825663,2243.49216730977815564410110070,2266.15370435331126880387788327
25,5CvcAQDm95CRYbEjExhMxehD6x2ciAWZKap5bHNHfVn8sEn6,760,100000.999999999592754376,100000.999999999592754376,0E-18,0,0,0.05,False,123.019772522036893280087966379,2337.37567791870083574228742309,2460.39545044073772902237538947
25,5EPJiRqrnCxFi64PtQsKvnQsizJi7YBtyiH4rqMFQnjScpeC,660,100000.999999999592754376,100000.999999999592754376,0E-18,0,0,0.01,False,21.3665920696169351274544624744,2115.29261489207653313983714723,2136.65920696169346826729160970
25,5EFs6TqF2knsBtEC6gr5F1cV85N9hkkb2MFuzbEf9zmNMnNV,900,100000.999999999592754376,100000.999999999592754376,0E-18,0,0,0.17,False,495.316452522938081735281282880,2418.30973878846218975152796822,2913.62619131140027148680925110
25,5FePDUcYYGoweDrNC3E7DLbToBo7tEoaCMswgxZk1qkdQZuC,840,100000.999998999537723416,100000.999998999537723416,0E-18,0,0,0.1,False,271.938444522397348105170913136,2447.44600070157598199037702346,2719.38444522397333009554793660
25,5HVTK6JphLAZnBMUNHQB7CNz32ouwszzxnPtEFazn5Ab1wtk,660,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.05,False,106.832960348084679343785198850,2029.82624661360878892350641085,2136.65920696169346826729160970
25,5DUxybzfWfXceQyEtzunyYahcY7ex7zQutmPUN61AWZEJL8S,640,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.05,False,103.595597913294234150660826303,1968.31636035259033384833764662,2071.91195826588456799899847292
25,5DRvxhDfrUX7C7poA4EP224FEHDy8dt9C7ZkvQ3zAE8FrYhC,720,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.03,False,69.9270285914735952667537672814,2260.97392445764633321903534863,2330.90095304911992848578911591
25,5DPzoTT2NsPb2u5YNkvCmrW55Hv49qzczqD8D78scqsWk6x8,760,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.1,False,246.039545044073786560175932758,2214.35590539666394246219945671,2460.39545044073772902237538947
25,5Fuedf79TqB6mMWzhu8aazzfPX1mawedb7rLuHpv6iYK2Z6c,880,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.1,False,284.887894261559128877668403325,2563.99104835403200175446580684,2848.87894261559113063213421016
25,5HHLvXQtjt189Af5qNxHJ9nVTgYWGEhFx9mWr85XafaDnNNR,860,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.01,False,27.8413169391978252890660629337,2756.29037698058464566115691460,2784.13169391978247095022297753
25,5HeKqnsbwnfgAzKFBBwk3dmDuEue4XGJQoxcHnHcYqSCeJAX,560,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.05,False,90.6461481741324533781633361143,1722.27681530851651354766258967,1812.92296348264896692582592578
25,5HghRynFYLgLJccyXhEfBcmtxGvkr6kok2ewNKr2yRdP8YxM,820,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.1,False,265.463719652816481777560358457,2389.17347687534818863607634551,2654.63719652816467041363670397
25,5HostXbk5r1smXVvYUYVNiQCsg39NqRwix4FdVVFLB5UdTSz,780,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.01,False,25.2514269913654692244214227500,2499.89127214518140065262900765,2525.14269913654686987705043040
25,5Cvfrt7pNqfrpTSMrewUdd7n4W9x9DPhxmmEBcDkS9iSbuD2,580,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.01,False,18.7767021217845790628098222907,1858.89351005667328813130924028,1877.67021217845786719411906257
25,5DtTjsDx6NXtni43VFFZkrEqfpyFnZDJ2MhwpgGJWrUejV29,580,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.1,False,187.767021217845797142575417324,1689.90319096061207005154364525,1877.67021217845786719411906257
25,5DoTq9B54HiyqdKrjhtqXsFW4GkWsqzjNHeJqY1rV7ceJsnk,660,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.05,False,106.832960348084679343785198850,2029.82624661360878892350641085,2136.65920696169346826729160970
25,5G8yNuyXhxy8RJiwTrfYRRx4pXHwxg1258QjXUmYrkj7iETu,860,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.1,False,278.413169391978262550057848645,2505.71852452780420840016512888,2784.13169391978247095022297752
25,5DvVCG3UgyTn433oiLuFpSrwB4jLSN1H2vk3YrQDbWSN71sx,820,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.01,False,26.5463719652816472567437428419,2628.09082456288302315689296113,2654.63719652816467041363670397
25,5DyrSBNDRo6oaW4QPisptTYAoK6fsZovbQoxpE8L8ftCfd1n,600,99999.999999999921881964,99999.999999999921881964,0E-18,0,0,0.1,False,194.241746087426687528824162418,1748.17571478684007993358803693,1942.41746087426676746241219935
